Latitude,Longitude,Title
151.1035608,-33.91104491,Ulmus parvifolia   9CS O00 BN3 Z4Y
151.0998968,-33.91246852,Magnolia grandiflora   8NN Z20 45Y 8V2
151.0998556,-33.91245495,Thuja plicata   TKG 7PZ R1U 73G
151.1023416,-33.91176346,Cinnamomum camphora   5DD XPG 09O MXU
151.1024058,-33.911308,Lophostemon confertus   QT5 31Q J8P IZ5
151.1017798,-33.91148056,Cinnamomum camphora   C5W LZO MOV TC3
151.1023107,-33.91162107,Cinnamomum camphora   C1B J35 3YY ESX
151.1002187,-33.91232334,Ulmus glabra 'Lutescens'   R3S 6DK OQP H7R
151.0992499,-33.91271392,Alnus jorullensis   ERJ 5RK 6BS OGZ
151.1008205,-33.90849021,Unident / evergreen / Native   S19 C9N M7E LKX
151.1000111,-33.91219387,Ulmus glabra 'Lutescens'   RZP F5N UPQ 1AE
151.1021973,-33.91166702,Lophostemon confertus   LN7 JY6 RT7 Y64
151.1033252,-33.91119896,Phoenix roebelenii   HP7 87U GBE PD6
151.0955721,-33.91199487,Eucalyptus scoparia   EJ1 VLF ZYN DME
151.0998229,-33.91240946,Jacaranda mimosifolia   MTX B29 IR7 4O6
151.0972842,-33.91230005,Callistemon viminalis   O8N 8WP 7UB P4X
151.102278,-33.91144894,Archontophoenix cunninghamiana   Y3U JYP 6UC KGB
151.1018095,-33.91169095,Livistona australis   IMU ORF GW9 J3Q
151.0996878,-33.91244388,Ulmus glabra 'Lutescens'   144 T2C I0K J5Z
151.096075,-33.91266086,Prunus x blireana cv   ERD JNA 4PO 0QG
151.0974293,-33.91252578,Callistemon viminalis   EV3 E4S JHL 3Z5
151.0992973,-33.91278899,Alnus jorullensis   4MZ 1UP 4ST L6T
151.0950928,-33.91212678,Robinia pseudoacacia   V1X 1F4 42C 7PW
151.0998834,-33.91244264,Gordonia axillaris   WOV W3I 005 EEQ
151.101714,-33.91167798,Livistona australis   4Z5 MDQ F0N LSS
151.0994694,-33.91259991,Other species (Exotic & Evergreen)   YNI 2PX MO7 QTP
151.0999143,-33.91251252,Laurus nobilis   X5G 2F4 VNE PHW
151.1015182,-33.9117353,Phoenix canariensis   WMT JBX D4W YED
151.1028549,-33.91132882,Ulmus parvifolia   4WX NPZ GHS D4T
151.1001721,-33.91224406,Ulmus glabra 'Lutescens'   J9C X20 BV8 2I2
151.1030846,-33.91126566,Ulmus parvifolia   9M0 I4M 6V0 B4G
151.1033334,-33.91102816,Ulmus parvifolia   HWN 5HS X9V 4EN
151.1018177,-33.91194495,Banksia integrifolia   GY0 ZRO DAO 9VG
151.0992775,-33.91274222,Alnus jorullensis   5NF YE7 498 XDA
151.096522,-33.9112901,Robinia pseudoacacia 'Frisia'   8AC SL1 8HI 46W
151.0963917,-33.91102353,Cinnamomum camphora   240 D5M 872 K4A
151.1033967,-33.91099203,Phoenix roebelenii   D49 KIQ 1P4 GSB
151.1001453,-33.91238669,Ulmus glabra 'Lutescens'   AGR GVV Z5I EXC
151.0952055,-33.9121582,Jacaranda mimosifolia   LS4 58Q UEQ DYD
151.0999416,-33.91250278,Magnolia grandiflora   LOT AWG 67G Y6Z
151.1015932,-33.91179267,Livistona australis   2O7 8KP CIW F0S
151.0973716,-33.91241808,Callistemon viminalis   7ED MV6 HGU E09
151.0996723,-33.91235266,Magnolia x soulangeana   CEA ZF4 IZJ I91
151.0996119,-33.91265437,Magnolia grandiflora 'Little Gem'   G51 VA0 YGV JG2
151.1017732,-33.91164499,Archontophoenix cunninghamiana   SYR 8MV 27G RFO
151.0998716,-33.91227475,Ulmus glabra 'Lutescens'   EVZ L7T XK1 QV4
151.100122,-33.91258167,Ulmus glabra 'Lutescens'   UDX LOX W12 4PK
151.1022938,-33.91129567,Cinnamomum camphora   BMT 0D1 X29 OT4
151.094925,-33.90804562,Jacaranda mimosifolia   TDQ UA6 J8Z JIU
151.0972578,-33.90749963,Jacaranda mimosifolia   9LU 6IJ DLU CEH
151.1022526,-33.90633153,Jacaranda mimosifolia   IWM YZS 5LI 3PY
151.0954404,-33.90791106,Jacaranda mimosifolia   KAO QO2 919 165
151.1009502,-33.90663223,Jacaranda mimosifolia   LAY QYH 2MB RAG
151.1031339,-33.90667479,Washingtonia filifera   8UE 0N1 4D5 KKP
151.101483,-33.90651877,Jacaranda mimosifolia   DGQ N09 KF2 YLY
151.1018973,-33.90641536,Jacaranda mimosifolia   AAE 10B 6D5 6T2
151.0956594,-33.90786168,Jacaranda mimosifolia   AF2 3B2 QAI B59
151.0970479,-33.90755638,Jacaranda mimosifolia   MUO OU9 OII YF8
151.1012918,-33.90655688,Jacaranda mimosifolia   KJQ J7W RDW P5D
151.0992964,-33.90702097,Jacaranda mimosifolia   D47 9M1 FXS 793
151.0986044,-33.90719202,Jacaranda mimosifolia   CIX 6VJ OA1 580
151.0964028,-33.90770109,Jacaranda mimosifolia   8AT 2H9 K8D 6HM
151.1023677,-33.90630932,Jacaranda mimosifolia   OEF TYR 4A3 62M
151.0948071,-33.90806909,Jacaranda mimosifolia   1RM Z4W EVU OHW
151.0987415,-33.90716482,Jacaranda mimosifolia   JO6 3PS O51 EVO
151.0939901,-33.91050876,Lagerstroemia indica cv.   PWR 5ID OAI E00
151.1006623,-33.90670827,Jacaranda mimosifolia   91U 20D SBK W1M
151.1007529,-33.90669823,Jacaranda mimosifolia   UTD GR9 09M C3M
151.0982438,-33.90726096,Jacaranda mimosifolia   26D TLX QIZ JGJ
151.0993395,-33.90700925,Jacaranda mimosifolia   08R WYS YYK J3X
151.0950672,-33.90801577,Jacaranda mimosifolia   YDR VSV 2XR NR6
151.097814,-33.90736855,Jacaranda mimosifolia   MZ5 0NO X7L S3A
151.1024475,-33.90629482,Jacaranda mimosifolia   53K YD4 BXX OBI
151.0935028,-33.90979179,Persea americana   WV1 8V3 LFK XHD
151.0999904,-33.906849,Jacaranda mimosifolia   ESJ LKJ QTG VM2
151.0942458,-33.90717856,Olea europaea   PRU 34S 7IA 6DR
151.0959781,-33.90779465,Jacaranda mimosifolia   27T NF1 DX6 ZMU
151.0977772,-33.90737751,Jacaranda mimosifolia   ARJ M5C YJ8 89T
151.0992066,-33.90704628,Jacaranda mimosifolia   SQG J3N 1MJ ROM
151.1018547,-33.90642805,Jacaranda mimosifolia   Q2V RPK GXT UVY
151.1031359,-33.90662144,Washingtonia robusta   AIR 957 04G ILL
151.0978554,-33.90735775,Jacaranda mimosifolia   NRV RMU ZNE H8G
151.0951085,-33.90800713,Jacaranda mimosifolia   2BC 6IW N64 D0U
151.102949,-33.90617502,Jacaranda mimosifolia   68H VK5 5YP PLX
151.0955779,-33.90788572,Jacaranda mimosifolia   Z9R 5UC THV V3R
151.0981861,-33.90728485,Jacaranda mimosifolia   5A4 W82 JIN ZFC
151.1019503,-33.90639901,Jacaranda mimosifolia   Q6Q 2KM ITM 0S0
151.0925853,-33.90852973,Ficus benjamina   BMV KYO CLV N8K
151.0952942,-33.90793579,Jacaranda mimosifolia   LDI C6E FYN KVM
151.0922778,-33.90617005,Olea europaea   6K2 597 7SD NKC
151.0958052,-33.90783668,Jacaranda mimosifolia   PJI HB1 R5X 8RJ
151.0965749,-33.90767325,Jacaranda mimosifolia   DD4 4FT IE9 F9Q
151.1028465,-33.90623738,Jacaranda mimosifolia   K23 3MQ O6Y 4YM
151.1023354,-33.90632026,Jacaranda mimosifolia   8XM 2YX 1DZ KSH
151.1020687,-33.9063716,Jacaranda mimosifolia   DEE QLA 0VB ZTS
151.0933575,-33.90774121,Tristaniopsis laurina   NE0 MMY V3W VT1
151.0999273,-33.90685851,Jacaranda mimosifolia   6H3 66S 40N KMB
151.0994556,-33.90698053,Jacaranda mimosifolia   ZNF P7A ZWP 8NX
151.0936506,-33.91008215,Lophostemon confertus   VVC ALL 21V XNT
151.0940012,-33.91045017,Lagerstroemia indica cv.   84C V7B TIT GJM
151.0896166,-33.90453941,Eriobotrya japonica   2C8 2ON 7SS GV5
151.0966219,-33.90766379,Jacaranda mimosifolia   TTS S1C N6U 8PQ
151.0968868,-33.90760155,Jacaranda mimosifolia   FAL LFO ZRU CU4
151.1009405,-33.90653461,Olea europaea   XJH 03G 3P1 FRE
151.100549,-33.90673896,Jacaranda mimosifolia   8II O0C QGP WL9
151.096723,-33.90764247,Jacaranda mimosifolia   NSS ODL OI4 HIU
151.0991765,-33.90722894,Lophostemon confertus   8JZ L1A ZXS C3Y
151.0979173,-33.90734917,Jacaranda mimosifolia   HDR VVJ NDL CHZ
151.0973393,-33.90748468,Jacaranda mimosifolia   63X K5Q WXS O33
151.0954956,-33.90790132,Jacaranda mimosifolia   D5I 68N W2I DLJ
151.1014056,-33.90653004,Jacaranda mimosifolia   WPD TCF LAI GAV
151.0957314,-33.90785183,Jacaranda mimosifolia   G6C YH7 SGS YHR
151.0980093,-33.9073239,Jacaranda mimosifolia   6ZB PQT JFX LLY
151.0986723,-33.90717304,Jacaranda mimosifolia   98C 72E NSS IGD
151.0971318,-33.90753861,Jacaranda mimosifolia   X3G 8FH TSY UAG
151.0967942,-33.90762737,Jacaranda mimosifolia   7XB PMG R6S U3X
151.1027199,-33.90830723,Lophostemon confertus   AN6 YFH RU7 DRZ
151.1026896,-33.90623289,Jacaranda mimosifolia   NUD PD5 12M CAJ
151.0953876,-33.90792036,Jacaranda mimosifolia   EJT 4DC VLT LYZ
151.097175,-33.90752122,Jacaranda mimosifolia   AP8 4ZY 5SX SNO
151.0952471,-33.90796373,Jacaranda mimosifolia   NC4 0EO 6W2 R1U
151.1010134,-33.90661795,Jacaranda mimosifolia   32R XYN 1TB DD0
151.098307,-33.90724764,Jacaranda mimosifolia   AU1 6TS T9E 58Z
151.0996645,-33.90693043,Jacaranda mimosifolia   Y55 RMN 5VP VSZ
151.1025067,-33.90628235,Jacaranda mimosifolia   3XG 2EJ 7FS EYA
151.101804,-33.90644824,Jacaranda mimosifolia   OL1 IHY N4E EQ2
151.0998531,-33.90688091,Jacaranda mimosifolia   61T F97 QQ1 OFN
151.0984231,-33.90722067,Jacaranda mimosifolia   5ME 4QV QXF WNV
151.0965855,-33.90764495,Jacaranda mimosifolia   HUV KW8 1VZ MYF
151.1001192,-33.90681667,Jacaranda mimosifolia   SZP JL3 MQW CY4
151.0993971,-33.90699107,Jacaranda mimosifolia   JIW 59Y E8C 5RS
151.0988589,-33.90712945,Jacaranda mimosifolia   OHV 9TM 3V4 JTR
151.1000744,-33.90682742,Jacaranda mimosifolia   UFQ YJM NUG XOG
151.0942116,-33.90708829,Olea europaea   SIY LV9 NTP D45
151.1031318,-33.90665378,Livistona australis   UFW DOO DHA QPJ
151.0974138,-33.9074763,Jacaranda mimosifolia   DQU PSQ RW6 BXM
151.0964958,-33.90768156,Jacaranda mimosifolia   HBF IR5 M05 HVH
151.1010904,-33.90660198,Jacaranda mimosifolia   GWK ND4 J2R E65
151.1008967,-33.90654823,Olea europaea   5L0 2HS 7NK 5ZH
151.0919071,-33.90339241,Melaleuca quinquenervia   PXZ XGP RMI IUX
151.0965067,-33.90770366,Jacaranda mimosifolia   L6E CZ0 A4Z LGI
151.1020054,-33.90639255,Jacaranda mimosifolia   HFR UBD 1OB SK9
151.0908787,-33.90383128,Ficus microcarpa var 'hillii'   RBZ 01T ZWM TL6
151.0899372,-33.90422966,Melaleuca quinquenervia   FO1 S5L 7NT JGP
151.0941164,-33.90259804,Angophora floribunda   09Z DLK WB9 PUA
151.0941261,-33.90268549,Eucalyptus tereticornis   UQ7 7DE KDY B9M
151.0910193,-33.90606946,Eucalyptus microcorys   LFG F03 HKP DUJ
151.0936645,-33.90257635,Eucalyptus racemosa   Q5U 97H 7YE XTE
151.0913962,-33.90633306,Casuarina glauca   NNW 10N E9M 63Y
151.0910217,-33.90377078,Flindersia australis   R1F 6ZB PVY T2D
151.0939718,-33.90244512,Eucalyptus microcorys   GFJ DUG 0LM FIW
151.0907023,-33.90613155,Eucalyptus botryoides   8C8 2J1 YEB 48L
151.0896757,-33.90433846,Lagunaria patersonii   URN U38 3F3 1NY
151.0928822,-33.90231926,Corymbia maculata   ISH 478 8O7 CF8
151.0910707,-33.90646304,Casuarina cunninghamiana   SQP KLO G3X 12Y
151.0928729,-33.90476483,Casuarina glauca   L1Y DJO HOA X77
151.0935424,-33.90245887,Eucalyptus sp.   9L6 7D4 H6M KVD
151.0923168,-33.90499641,Corymbia citriodora   PAW KYH INZ FF1
151.0912684,-33.90566666,Casuarina glauca   0TB K5R 5M7 T1S
151.0917437,-33.9062223,Casuarina cunninghamiana   8PY RA3 5GF 7A1
151.0927959,-33.90232889,Corymbia maculata   Q8S 8IB BG8 WB5
151.0899265,-33.90480913,Lophostemon confertus   EUM SY4 CNQ GH0
151.0916751,-33.90347968,Melaleuca quinquenervia   R2K GO3 FTF CL5
151.0940425,-33.90266898,Angophora floribunda   IS7 WJC KN8 4PQ
151.0901542,-33.90517989,Ficus microcarpa var 'hillii'   ST8 Y6O 0QY 9Q1
151.0908555,-33.906061,Corymbia maculata   QZ9 6ZD 32X 6ZU
151.0916973,-33.90531292,Eucalyptus tereticornis   MZA 2AP GAP KZ0
151.0934444,-33.9023184,Other species (Native & Evergreen)   XFP 2KL V2X IAJ
151.0912745,-33.90639802,Casuarina cunninghamiana   ZUF APG 4UN 7ZH
151.0917559,-33.9034431,Eucalyptus microcorys   CA8 1L2 QPQ F6C
151.0925179,-33.90497688,Casuarina glauca   C1Q K4W BG1 JOV
151.092303,-33.90439888,Corymbia maculata   3TF 7JN XYU IHI
151.0918726,-33.9033998,Other species (Exotic & Evergreen)   Q3J 9TO 17K RSF
151.0927316,-33.90483938,Casuarina glauca   1LF RZC 8YI GGL
151.0910905,-33.90622414,Casuarina cunninghamiana   4Z7 MKI SJB I92
151.0908898,-33.90579274,Lophostemon confertus   XD2 PVE 81Z J1W
151.0911243,-33.90645671,Casuarina glauca   ROY GO5 525 RZE
151.0920834,-33.90358838,Eucalyptus crebra   MST 54F M8D W32
151.0909808,-33.90651955,Casuarina cunninghamiana   FIP 727 I5U 6WT
151.0915252,-33.90537312,Ficus microcarpa var 'hillii'   WM5 PQO O5M 06Q
151.0906525,-33.90579183,Eucalyptus saligna   35K DWS OUS 3O5
151.0913196,-33.9058692,Callistemon viminalis   UUF 2FO 05L YZC
151.0896802,-33.90442701,Lagunaria patersonii   KJJ FAF H4Q 3VJ
151.0913514,-33.90581399,Corymbia maculata   Z6G N5I 0T0 IWF
151.0941932,-33.90264902,Eucalyptus tereticornis   N2A XK3 PBK F37
151.0935036,-33.90248223,Casuarina glauca   87I 2H9 AAZ 9LY
151.0899906,-33.90491657,Eucalyptus tereticornis   PN6 BHM MYH ETZ
151.0929569,-33.90462378,Eucalyptus saligna   ARZ DLW L4T MEE
151.0910072,-33.9062292,Casuarina glauca   CFN Y37 ZGH C5V
151.0910638,-33.90638322,Casuarina cunninghamiana   KRJ AAF ZFJ 1YH
151.0896758,-33.90437609,Corymbia maculata   AHB SZ6 HIZ 3ZE
151.0898703,-33.90472243,Lagunaria patersonii   8V5 8N6 SJ4 QRY
151.0905565,-33.90591568,Olea africana   1YB HFR EQE 5Z2
151.0904022,-33.90403054,Ficus microcarpa var 'hillii'   HIZ NCK XC7 QHH
151.0910867,-33.90636216,Casuarina cunninghamiana   XZN 972 WY4 B6F
151.0907787,-33.90628674,Eucalyptus sp.   SD4 XEJ IPO GRR
151.0908893,-33.90647574,Eucalyptus sideroxylon   SHW Y9V 2QD QTF
151.0936389,-33.90254672,Eucalyptus nicholii   YDN 9BV OTD MB2
151.0921154,-33.90507465,Eucalyptus saligna   S5A UZ4 HD6 B6N
151.0936183,-33.90237955,Allocasuarina littoralis   2M0 TL4 U1S VM9
151.0905889,-33.90597102,Eucalyptus crebra   0W1 9UZ AMF 3A7
151.0910841,-33.90625532,Casuarina cunninghamiana   FT1 YZX JPE RF4
151.0915159,-33.9055064,Casuarina glauca   45S CPE TK3 4XT
151.0914035,-33.90361277,Eucalyptus microcorys   QR6 D4A V76 Y90
151.0939917,-33.9025774,Eucalyptus tereticornis   G0O S63 3V3 7PX
151.0905397,-33.90588126,Eucalyptus microcorys   DB5 ZAV 02L MA6
151.0912815,-33.90588792,Eucalyptus microcorys   M2W H23 0RN FLS
151.0909974,-33.90621708,Casuarina glauca   RLJ 0VJ L19 C2Y
151.0912005,-33.90597566,Casuarina glauca   HH7 UQO YF9 BP1
151.0911908,-33.90369517,Lagunaria patersonii   AP9 ZX4 H2V J6A
151.0918001,-33.90527753,Corymbia maculata   23X 8FZ O69 IPT
151.0910031,-33.9064986,Casuarina cunninghamiana   SQ9 AGF GME TWP
151.0912671,-33.90364196,Eucalyptus botryoides   F3A 8XZ 7R4 PX5
151.0941995,-33.90259614,Angophora floribunda   R1V G5S NXS YSX
151.0905173,-33.90561782,Casuarina glauca   S88 GQL 5DP DIG
151.0927495,-33.90247314,Corymbia maculata   CNZ LN1 6Q0 YZ6
151.0914701,-33.90551956,Casuarina glauca   I9T 94Y HCX KQS
151.0913455,-33.90362667,Ficus microcarpa var 'hillii'   17G 1F0 BC2 Q44
151.0898517,-33.90466845,Corymbia maculata   3LB VHK QXP N2A
151.0907112,-33.90389158,Lagunaria patersonii   Y1P 1FV 0AW 5FE
151.0939892,-33.90228953,Other species (Native & Evergreen)   LHB 84D SGP M0J
151.0911153,-33.90572856,Eucalyptus microcorys   J3G AOF EGW BYM
151.0911742,-33.90600072,Casuarina cunninghamiana   2GN LVS MUF OGZ
151.090137,-33.90412831,Lagunaria patersonii   RSN FRV 1FB QM6
151.0938913,-33.90263882,Eucalyptus tereticornis   ELZ AFJ N91 8A4
151.0934286,-33.90246346,Eucalyptus tereticornis   BYZ D07 P49 X9O
151.0925695,-33.90477638,Other species (Native & Evergreen)   H0D VHQ F6S ZS3
151.0921632,-33.9038859,Melaleuca quinquenervia   KCE RWJ EZK SF9
151.092694,-33.9024735,Allocasuarina torulosa   ZLU QJO JGB 1LJ
151.091451,-33.90357098,Eucalyptus botryoides   V49 HT2 SOY 4BF
151.0912434,-33.9064055,Casuarina cunninghamiana   DIP PKY SMF XX5
151.0909333,-33.90630439,Corymbia maculata   4TK B0L H5T 447
151.0904546,-33.90558413,Casuarina cunninghamiana   8DV 3QL 3H5 QR5
151.0939393,-33.90268219,Angophora floribunda   RM6 SOO O5W A6C
151.0941676,-33.90221557,Melaleuca linariifolia   CWW EGF GVI MBD
151.0921559,-33.90403396,Angophora floribunda   94G MFD BF0 W1N
151.0916515,-33.90353513,Melaleuca quinquenervia   Q1C 6TN XDU 6PJ
151.0931314,-33.90460245,Tristaniopsis laurina   JFY Y94 ZAA L4S
151.0902761,-33.90530623,Other species (Exotic & Evergreen)   5E1 FOY ND6 6NB
151.0908082,-33.90561041,Casuarina cunninghamiana   JP1 LM3 0D4 P8C
151.0905609,-33.90559908,Other species (Native & Evergreen)   JU6 U8Q C7N HN2
151.0907796,-33.90619523,Corymbia maculata   6H0 DB5 37R 8E8
151.0900457,-33.90501872,Lagunaria patersonii   Q5A C8A 97H 28N
151.0908185,-33.90637017,Corymbia citriodora   N7Z E82 1AD F9K
151.0912896,-33.90591271,Eucalyptus microcorys   HHM IXB PZ1 ODS
151.0907564,-33.905617,Casuarina cunninghamiana   OKP DBH BFW SFT
151.0934327,-33.90252271,Eucalyptus tereticornis   CX7 ZCS BHB KJI
151.0911896,-33.90603687,Casuarina cunninghamiana   7G2 CF2 R23 ER1
151.090052,-33.90417205,Other species (Exotic & Evergreen)   SP0 AY1 YS8 4MN
151.0902094,-33.90410666,Melaleuca quinquenervia   8QQ JEK VAJ EKQ
151.0906039,-33.90561084,Eucalyptus haemastoma   F92 EAV G1L 1OZ
151.0915176,-33.9054787,Casuarina glauca   KXS MBC GPD F0T
151.0916381,-33.90538226,Angophora costata   R10 62R GEL OFS
151.0910388,-33.90648244,Casuarina cunninghamiana   7XG Y99 HV1 93D
151.0941865,-33.9022183,Melaleuca linariifolia   VTQ BDV LL0 C8P
151.0912306,-33.90588464,Corymbia maculata   976 S69 VG4 JH3
151.0909753,-33.90638649,Casuarina glauca   UN3 8S1 LAS K5E
151.0904139,-33.90561863,Eucalyptus microcorys   3X5 YZV I7Q TEK
151.0898148,-33.90463275,Lagunaria patersonii   RI0 7P9 PE0 DLV
151.0899942,-33.90420177,Eucalyptus microcorys   CDC CTF YOS X8Q
151.0910623,-33.90634268,Casuarina cunninghamiana   JP6 FJX 9M2 OMV
151.0910353,-33.90595709,Lophostemon confertus   0GS FRO WD2 0SA
151.0938766,-33.90245704,Eucalyptus microcorys   6YW B8O QYU 04M
151.0917977,-33.90343926,Eucalyptus microcorys   ZE5 DQD 0CR 7IE
151.0920115,-33.90507007,Eucalyptus grandis   H9H TY6 92U 2WO
151.0921206,-33.90371913,Eucalyptus crebra   Q2E 8PX 2KH 6W9
151.0924139,-33.90481487,Eucalyptus saligna   DCD IV3 2DQ LI5
151.0916306,-33.90348824,Eucalyptus microcorys   696 P4L ROR FEX
151.0907849,-33.90630625,Eucalyptus sideroxylon   6GU A1Z VA8 YOM
151.0941219,-33.90246084,Eucalyptus microcorys   HFY 747 QPV 08E
151.0912521,-33.90588189,Eucalyptus microcorys   YGH D7O RSA IDV
151.0902671,-33.90406981,Syncarpia glomulifera   U4C PRM TUR G7X
151.0934769,-33.90250574,Angophora costata   EW7 QAD 9GV FVE
151.0929508,-33.90469673,Casuarina cunninghamiana   R70 34T CAK Y65
151.0940627,-33.90256869,Other species (Native & Evergreen)   X1C D7G 4FJ 05Z
151.0926503,-33.90468334,Eucalyptus scoparia   58H OIR 6CH YK0
151.0937087,-33.90271466,Eucalyptus sideroxylon   FFP OKG 45F IOJ
151.0906291,-33.90393238,Eucalyptus sideroxylon   DLD ZKZ GS1 IIW
151.0938784,-33.90230929,Tristaniopsis laurina   O2X FJG C3T UM9
151.0910335,-33.90581209,Eucalyptus microcorys   TSS MEX WQ7 BL2
151.0934372,-33.90244954,Eucalyptus nicholii   FYO PTZ 3JX DIX
151.0904975,-33.90580583,Lagunaria patersonii   LPV GSC QVY PUA
151.0906184,-33.90569662,Casuarina glauca   8CK IHI Q4K HDD
151.0908336,-33.90598078,Eucalyptus microcorys   6CZ 0Q0 DZZ XLW
151.0904965,-33.90570042,Eucalyptus leucoxylon   I61 ET7 7PQ VLW
151.0920471,-33.90349999,Eucalyptus crebra   UAU CK2 3LQ 04Z
151.0912293,-33.90585289,Eucalyptus microcorys   MKS L7Y GHN C5K
151.090552,-33.90396811,Other species (Exotic & Evergreen)   6XK N40 57Z Y65
151.092241,-33.90409814,Melaleuca quinquenervia   1YJ 7QM WOG RUA
151.0912691,-33.90586783,Corymbia maculata   DDG VAF B1O Q13
151.0909784,-33.90614838,Lophostemon confertus   VQT SX0 NOL 5ZC
151.092145,-33.90382915,Eucalyptus racemosa   49N N6F 6N9 YR2
151.0904711,-33.90398655,Lagunaria patersonii   KLF MCS 5CP 5L7
151.0906708,-33.90610333,Corymbia citriodora   IXN TI8 Y2Z T49
151.0937582,-33.90246374,Eucalyptus microcorys   FUZ P9X FDO A8H
151.0915911,-33.90625194,Other species (Native & Evergreen)   Q98 0A4 SD2 102
151.0897311,-33.90448327,Eucalyptus sideroxylon   ENW Q45 TD8 LZH
151.0923098,-33.90429175,Melaleuca quinquenervia   RKV U23 5Z0 XD2
151.0905098,-33.90581796,Angophora costata   WEF Z2I D3D Q4A
151.0905473,-33.90570014,Eucalyptus microcorys   Y19 5TD AVZ IZA
151.0911119,-33.90371378,Ficus microcarpa var 'hillii'   9AS DPC 85W K31
151.0915868,-33.90350763,Ficus microcarpa var 'hillii'   TFI W2A 2PP TPD
151.0934145,-33.90250343,Eucalyptus tereticornis   148 5WR 024 CRW
151.0906509,-33.90608023,Lagunaria patersonii   YIY MAY UBL ZC2
151.0917365,-33.90524696,Corymbia citriodora   K20 AWU 6BF 5ZI
151.0897786,-33.9045647,Other species (Exotic & Evergreen)   6SN P84 EQE 20Q
151.0907428,-33.90582591,Eucalyptus microcorys   RUJ 4I1 P2C 8CM
151.0915562,-33.90547529,Casuarina glauca   9QY 6RL 240 BUG
151.0898532,-33.90426002,Melaleuca quinquenervia   JPG 4L4 WF4 5UH
151.0908691,-33.90643937,Corymbia citriodora   N8G N62 KQ4 ZSL
151.0909464,-33.90567727,Other species (Exotic & Deciduous)   QPA EHS 3ML Y7M
151.091774,-33.906021,Leptospermum petersonii   MBL NDP 05A JYY
151.0907083,-33.90560229,Casuarina cunninghamiana   H86 6C5 3IM 0QH
151.0915644,-33.90572021,Angophora costata   0TI 81I 1SG IZ9
151.096977,-33.90614436,Grevillea robusta   P87 I55 S3V 42L
151.1031848,-33.90521312,Tristaniopsis laurina   SZD O2Z ISW 5BB
151.1034807,-33.90838778,Magnolia x soulangeana   QI8 GHU R3X 33X
151.0964834,-33.90572144,Grevillea robusta   YP8 G4Q TUG AQS
151.1073664,-33.90242833,Corymbia maculata   665 K0E 9YV WYI
151.1042084,-33.90780477,Robinia pseudoacacia   WJC XGN RWH K85
151.0965374,-33.90586532,Grevillea robusta   YYQ VV7 GT2 96K
151.0969869,-33.90525429,Other species (Exotic & Evergreen)   O8Q TE9 HZR AZQ
151.0967249,-33.90510092,Callistemon citrinus   AT3 SV6 697 BDY
151.0967293,-33.90619787,Casuarina cunninghamiana   30P GA8 E19 MJT
151.1033488,-33.90817765,Corymbia citriodora   DNM TP3 N62 5IR
151.0974614,-33.90508134,Casuarina glauca   32K PKM 50G ZY4
151.0969084,-33.9061433,Tristaniopsis laurina   OII 0VV IIW H39
151.0952795,-33.90502109,Lophostemon confertus   LDG UFI ZSM 0OG
151.0965441,-33.90568623,Allocasuarina torulosa   OX6 A8R QTP C30
151.1039598,-33.90773731,Lophostemon confertus   8G8 OS0 PKA U66
151.1043132,-33.90586647,Other species (Native & Evergreen)   GBJ BAJ UMD MWS
151.0974351,-33.90517412,Eucalyptus botryoides   VLG O31 2YU 293
151.107429,-33.90221143,Corymbia maculata   Q3J 5C1 1VA ZR4
151.1033728,-33.9082757,Corymbia citriodora   ILI 22A IVP BYQ
151.0982196,-33.904422,Tristaniopsis laurina   SZO AX2 HLS VDP
151.0964509,-33.90598316,Eucalyptus moluccana   T6M WSY XDM 0BD
151.0946642,-33.90325578,Lophostemon confertus   DJK JO4 OS9 UBE
151.096835,-33.90589176,Casuarina cunninghamiana   RR8 ZO1 8OJ KRY
151.1074203,-33.90217522,Casuarina glauca   GCL YVG LC0 I8K
151.0962546,-33.9057157,Jacaranda mimosifolia   C7T MN7 NPE GF8
151.0965434,-33.905879,Grevillea robusta   XEM AE4 TMV COA
151.1038634,-33.90797504,Araucaria heterophylla   3P7 6M8 P2N YRQ
151.1030026,-33.90430668,Eleaocarpus reticulatus   EUQ V51 WGX PX4
151.0965327,-33.90626452,Casuarina glauca   VPX SOC B0C YOL
151.0963533,-33.90584966,Eucalyptus moluccana   6DQ D7B XAU E2A
151.1040642,-33.90770356,Lophostemon confertus   QRA 12M 3UK ULN
151.0975392,-33.90516693,Jacaranda mimosifolia   157 KHM 0XA ASD
151.1033569,-33.90822237,Corymbia citriodora   JMZ B3F 1DW T9K
151.0966183,-33.90587439,Grevillea robusta   1AH A4T HK3 0EH
151.1038165,-33.90782915,Phoenix canariensis   3FO FJU XNO U9H
151.0965914,-33.90564307,Other species (Exotic & Evergreen)   BL3 Y7Q FKC 7DT
151.1033405,-33.90808924,Other species (Exotic & Deciduous)   E5K OUH PHZ 8E4
151.0964546,-33.90569666,Grevillea robusta   634 XL8 D48 566
151.0997606,-33.90466958,Other species (Native & Evergreen)   14W 6KH 3VU XVW
151.0965423,-33.90565485,Other species (Exotic & Evergreen)   7QW 7VA JZO JSU
151.0966568,-33.90593737,Corymbia citriodora   0GI 7F7 SFR LQN
